,Year,Month,Day,Date In Fraction Of Year,Number of Sunspots,Standard Deviation,Observations,Indicator
10378,1846,6,1,1846.415,25,6.3,1,1
10379,1846,6,2,1846.418,25,6.3,1,1
10380,1846,6,3,1846.421,48,8.8,1,1
10381,1846,6,4,1846.4229999999998,70,10.6,1,1
10382,1846,6,5,1846.4260000000002,58,9.7,1,1
10383,1846,6,6,1846.4289999999999,65,10.2,1,1
10384,1846,6,7,1846.432,87,11.8,1,1
10385,1846,6,8,1846.434,173,16.7,1,1
10386,1846,6,9,1846.4370000000001,193,17.6,1,1
10387,1846,6,10,1846.44,-1,-1.0,0,1
10388,1846,6,11,1846.442,173,16.7,1,1
10389,1846,6,12,1846.445,178,16.9,1,1
10390,1846,6,13,1846.4479999999999,158,15.9,1,1
10391,1846,6,14,1846.451,123,14.1,1,1
10392,1846,6,15,1846.453,125,14.2,1,1
10393,1846,6,16,1846.4560000000001,132,14.5,1,1
10394,1846,6,17,1846.4589999999998,138,14.9,1,1
10395,1846,6,18,1846.4620000000002,125,14.2,1,1
10396,1846,6,19,1846.464,115,13.6,1,1
10397,1846,6,20,1846.467,102,12.8,1,1
10398,1846,6,21,1846.47,165,16.3,1,1
10399,1846,6,22,1846.473,108,13.2,1,1
10400,1846,6,23,1846.475,123,14.1,1,1
10401,1846,6,24,1846.4779999999998,145,15.3,1,1
10402,1846,6,25,1846.481,112,13.4,1,1
10403,1846,6,26,1846.484,-1,-1.0,0,1
10404,1846,6,27,1846.486,70,10.6,1,1
10405,1846,6,28,1846.489,103,12.9,1,1
10406,1846,6,29,1846.4920000000002,70,10.6,1,1
10407,1846,6,30,1846.495,27,6.5,1,1
10408,1846,7,1,1846.497,87,11.8,1,1
10409,1846,7,2,1846.5,-1,-1.0,0,1
10410,1846,7,3,1846.503,73,10.8,1,1
10411,1846,7,4,1846.505,83,11.6,1,1
10412,1846,7,5,1846.5079999999998,62,9.9,1,1
10413,1846,7,6,1846.511,58,9.7,1,1
10414,1846,7,7,1846.514,57,9.5,1,1
10415,1846,7,8,1846.516,-1,-1.0,0,1
10416,1846,7,9,1846.519,33,7.3,1,1
10417,1846,7,10,1846.5220000000002,37,7.7,1,1
10418,1846,7,11,1846.525,65,10.2,1,1
10419,1846,7,12,1846.527,-1,-1.0,0,1
10420,1846,7,13,1846.53,35,7.5,1,1
10421,1846,7,14,1846.533,67,10.3,1,1
10422,1846,7,15,1846.536,35,7.5,1,1
10423,1846,7,16,1846.5379999999998,67,10.3,1,1
10424,1846,7,17,1846.5410000000002,73,10.8,1,1
10425,1846,7,18,1846.5439999999999,98,12.6,1,1
10426,1846,7,19,1846.547,110,13.3,1,1
10427,1846,7,20,1846.549,-1,-1.0,0,1
10428,1846,7,21,1846.5520000000001,-1,-1.0,0,1
10429,1846,7,22,1846.555,112,13.4,1,1
10430,1846,7,23,1846.558,108,13.2,1,1
10431,1846,7,24,1846.56,93,12.2,1,1
10432,1846,7,25,1846.5629999999999,82,11.4,1,1
10433,1846,7,26,1846.566,73,10.8,1,1
10434,1846,7,27,1846.568,123,14.1,1,1
10435,1846,7,28,1846.5710000000001,90,12.0,1,1
10436,1846,7,29,1846.5739999999998,92,12.1,1,1
10437,1846,7,30,1846.5770000000002,118,13.8,1,1
10438,1846,7,31,1846.579,83,11.6,1,1
10439,1846,8,1,1846.582,57,9.5,1,1
10440,1846,8,2,1846.585,57,9.5,1,1
10441,1846,8,3,1846.588,70,10.6,1,1
10442,1846,8,4,1846.59,23,6.1,1,1
10443,1846,8,5,1846.5929999999998,48,8.8,1,1
10444,1846,8,6,1846.596,58,9.7,1,1
10445,1846,8,7,1846.599,50,9.0,1,1
10446,1846,8,8,1846.601,32,7.1,1,1
10447,1846,8,9,1846.604,60,9.8,1,1
10448,1846,8,10,1846.6070000000002,65,10.2,1,1
10449,1846,8,11,1846.61,35,7.5,1,1
10450,1846,8,12,1846.612,53,9.3,1,1
10451,1846,8,13,1846.615,65,10.2,1,1
10452,1846,8,14,1846.618,-1,-1.0,0,1
10453,1846,8,15,1846.621,83,11.6,1,1
10454,1846,8,16,1846.6229999999998,112,13.4,1,1
10455,1846,8,17,1846.626,120,13.9,1,1
10456,1846,8,18,1846.629,107,13.1,1,1
10457,1846,8,19,1846.632,-1,-1.0,0,1
10458,1846,8,20,1846.634,-1,-1.0,0,1
10459,1846,8,21,1846.6370000000002,82,11.4,1,1
10460,1846,8,22,1846.64,133,14.6,1,1
10461,1846,8,23,1846.642,173,16.7,1,1
10462,1846,8,24,1846.645,-1,-1.0,0,1
10463,1846,8,25,1846.648,252,20.1,1,1
10464,1846,8,26,1846.651,202,18.0,1,1
10465,1846,8,27,1846.6529999999998,105,13.0,1,1
10466,1846,8,28,1846.656,93,12.2,1,1
10467,1846,8,29,1846.6589999999999,132,14.5,1,1
10468,1846,8,30,1846.662,-1,-1.0,0,1
10469,1846,8,31,1846.664,107,13.1,1,1
10470,1846,9,1,1846.6670000000001,145,15.3,1,1
10471,1846,9,2,1846.67,187,17.3,1,1
10472,1846,9,3,1846.6729999999998,165,16.3,1,1
10473,1846,9,4,1846.675,92,12.1,1,1
10474,1846,9,5,1846.6779999999999,102,12.8,1,1
10475,1846,9,6,1846.681,-1,-1.0,0,1
10476,1846,9,7,1846.684,82,11.4,1,1
10477,1846,9,8,1846.6860000000001,95,12.3,1,1
10478,1846,9,9,1846.6889999999999,92,12.1,1,1
10479,1846,9,10,1846.692,-1,-1.0,0,1
10480,1846,9,11,1846.695,200,17.9,1,1
10481,1846,9,12,1846.6970000000001,175,16.8,1,1
10482,1846,9,13,1846.7,-1,-1.0,0,1
10483,1846,9,14,1846.703,203,18.1,1,1
10484,1846,9,15,1846.705,-1,-1.0,0,1
10485,1846,9,16,1846.7079999999999,193,17.6,1,1
10486,1846,9,17,1846.711,-1,-1.0,0,1
10487,1846,9,18,1846.714,232,19.3,1,1
10488,1846,9,19,1846.7160000000001,270,20.8,1,1
10489,1846,9,20,1846.719,217,18.6,1,1
10490,1846,9,21,1846.7220000000002,-1,-1.0,0,1
10491,1846,9,22,1846.725,218,18.7,1,1
10492,1846,9,23,1846.727,220,18.8,1,1
10493,1846,9,24,1846.73,232,19.3,1,1
10494,1846,9,25,1846.733,232,19.3,1,1
10495,1846,9,26,1846.736,215,18.6,1,1
10496,1846,9,27,1846.7379999999998,195,17.7,1,1
10497,1846,9,28,1846.741,185,17.2,1,1
10498,1846,9,29,1846.744,160,16.0,1,1
10499,1846,9,30,1846.747,-1,-1.0,0,1
10500,1846,10,1,1846.749,85,11.7,1,1
10501,1846,10,2,1846.7520000000002,82,11.4,1,1
10502,1846,10,3,1846.755,-1,-1.0,0,1
10503,1846,10,4,1846.7579999999998,-1,-1.0,0,1
10504,1846,10,5,1846.76,152,15.6,1,1
10505,1846,10,6,1846.763,-1,-1.0,0,1
10506,1846,10,7,1846.766,152,15.6,1,1
10507,1846,10,8,1846.7679999999998,127,14.3,1,1
10508,1846,10,9,1846.771,157,15.9,1,1
10509,1846,10,10,1846.774,67,10.3,1,1
10510,1846,10,11,1846.777,50,9.0,1,1
10511,1846,10,12,1846.779,-1,-1.0,0,1
10512,1846,10,13,1846.7820000000002,-1,-1.0,0,1
10513,1846,10,14,1846.785,77,11.1,1,1
10514,1846,10,15,1846.7879999999998,32,7.1,1,1
10515,1846,10,16,1846.79,62,9.9,1,1
10516,1846,10,17,1846.793,90,12.0,1,1
10517,1846,10,18,1846.796,-1,-1.0,0,1
10518,1846,10,19,1846.799,-1,-1.0,0,1
10519,1846,10,20,1846.8010000000002,-1,-1.0,0,1
10520,1846,10,21,1846.8039999999999,100,12.7,1,1
10521,1846,10,22,1846.807,117,13.7,1,1
10522,1846,10,23,1846.81,95,12.3,1,1
10523,1846,10,24,1846.8120000000001,-1,-1.0,0,1
10524,1846,10,25,1846.815,-1,-1.0,0,1
10525,1846,10,26,1846.818,-1,-1.0,0,1
10526,1846,10,27,1846.8210000000001,-1,-1.0,0,1
10527,1846,10,28,1846.8229999999999,-1,-1.0,0,1
10528,1846,10,29,1846.826,50,9.0,1,1
10529,1846,10,30,1846.829,-1,-1.0,0,1
10530,1846,10,31,1846.832,-1,-1.0,0,1
10531,1846,11,1,1846.8339999999998,57,9.5,1,1
10532,1846,11,2,1846.8370000000002,133,14.6,1,1
10533,1846,11,3,1846.84,117,13.7,1,1
10534,1846,11,4,1846.842,-1,-1.0,0,1
10535,1846,11,5,1846.845,-1,-1.0,0,1
10536,1846,11,6,1846.848,-1,-1.0,0,1
10537,1846,11,7,1846.851,-1,-1.0,0,1
10538,1846,11,8,1846.8529999999998,-1,-1.0,0,1
10539,1846,11,9,1846.856,-1,-1.0,0,1
10540,1846,11,10,1846.859,90,12.0,1,1
10541,1846,11,11,1846.862,-1,-1.0,0,1
10542,1846,11,12,1846.864,-1,-1.0,0,1
10543,1846,11,13,1846.8670000000002,228,19.1,1,1
10544,1846,11,14,1846.87,-1,-1.0,0,1
10545,1846,11,15,1846.8729999999998,-1,-1.0,0,1
10546,1846,11,16,1846.875,170,16.5,1,1
10547,1846,11,17,1846.878,128,14.4,1,1
10548,1846,11,18,1846.881,100,12.7,1,1
10549,1846,11,19,1846.884,67,10.3,1,1
10550,1846,11,20,1846.886,92,12.1,1,1
10551,1846,11,21,1846.889,110,13.3,1,1
10552,1846,11,22,1846.892,58,9.7,1,1
10553,1846,11,23,1846.895,-1,-1.0,0,1
10554,1846,11,24,1846.8970000000002,93,12.2,1,1
10555,1846,11,25,1846.9,-1,-1.0,0,1
10556,1846,11,26,1846.9029999999998,-1,-1.0,0,1
10557,1846,11,27,1846.905,-1,-1.0,0,1
10558,1846,11,28,1846.908,62,9.9,1,1
10559,1846,11,29,1846.911,57,9.5,1,1
10560,1846,11,30,1846.914,48,8.8,1,1
10561,1846,12,1,1846.9160000000002,-1,-1.0,0,1
10562,1846,12,2,1846.9189999999999,73,10.8,1,1
10563,1846,12,3,1846.922,-1,-1.0,0,1
10564,1846,12,4,1846.925,-1,-1.0,0,1
10565,1846,12,5,1846.9270000000001,-1,-1.0,0,1
10566,1846,12,6,1846.93,90,12.0,1,1
10567,1846,12,7,1846.933,92,12.1,1,1
10568,1846,12,8,1846.9360000000001,-1,-1.0,0,1
10569,1846,12,9,1846.9379999999999,-1,-1.0,0,1
10570,1846,12,10,1846.941,-1,-1.0,0,1
10571,1846,12,11,1846.944,167,16.4,1,1
10572,1846,12,12,1846.9470000000001,-1,-1.0,0,1
10573,1846,12,13,1846.9489999999998,143,15.2,1,1
10574,1846,12,14,1846.9520000000002,137,14.8,1,1
10575,1846,12,15,1846.955,145,15.3,1,1
10576,1846,12,16,1846.9579999999999,-1,-1.0,0,1
10577,1846,12,17,1846.96,83,11.6,1,1
10578,1846,12,18,1846.963,78,11.2,1,1
10579,1846,12,19,1846.9660000000001,-1,-1.0,0,1
10580,1846,12,20,1846.9679999999998,-1,-1.0,0,1
10581,1846,12,21,1846.971,-1,-1.0,0,1
10582,1846,12,22,1846.974,-1,-1.0,0,1
10583,1846,12,23,1846.977,-1,-1.0,0,1
10584,1846,12,24,1846.979,-1,-1.0,0,1
10585,1846,12,25,1846.9820000000002,-1,-1.0,0,1
10586,1846,12,26,1846.985,83,11.6,1,1
10587,1846,12,27,1846.9879999999998,-1,-1.0,0,1
10588,1846,12,28,1846.99,-1,-1.0,0,1
10589,1846,12,29,1846.993,-1,-1.0,0,1
10590,1846,12,30,1846.996,-1,-1.0,0,1
10591,1846,12,31,1846.999,-1,-1.0,0,1
10592,1847,1,1,1847.001,-1,-1.0,0,1
10593,1847,1,2,1847.004,-1,-1.0,0,1
10594,1847,1,3,1847.007,108,13.2,1,1
10595,1847,1,4,1847.01,-1,-1.0,0,1
10596,1847,1,5,1847.0120000000002,85,11.7,1,1
10597,1847,1,6,1847.015,-1,-1.0,0,1
10598,1847,1,7,1847.0179999999998,-1,-1.0,0,1
10599,1847,1,8,1847.021,-1,-1.0,0,1
10600,1847,1,9,1847.023,-1,-1.0,0,1
10601,1847,1,10,1847.026,-1,-1.0,0,1
10602,1847,1,11,1847.029,38,7.8,1,1
10603,1847,1,12,1847.0320000000002,23,6.1,1,1
10604,1847,1,13,1847.0339999999999,-1,-1.0,0,1
10605,1847,1,14,1847.037,-1,-1.0,0,1
10606,1847,1,15,1847.04,32,7.1,1,1
10607,1847,1,16,1847.0420000000001,52,9.1,1,1
10608,1847,1,17,1847.045,-1,-1.0,0,1
10609,1847,1,18,1847.0479999999998,-1,-1.0,0,1
10610,1847,1,19,1847.0510000000002,-1,-1.0,0,1
10611,1847,1,20,1847.0529999999999,32,7.1,1,1
10612,1847,1,21,1847.056,-1,-1.0,0,1
10613,1847,1,22,1847.059,-1,-1.0,0,1
10614,1847,1,23,1847.0620000000001,-1,-1.0,0,1
10615,1847,1,24,1847.0639999999999,175,16.8,1,1
10616,1847,1,25,1847.067,-1,-1.0,0,1
10617,1847,1,26,1847.07,243,19.8,1,1
10618,1847,1,27,1847.0729999999999,200,17.9,1,1
10619,1847,1,28,1847.075,-1,-1.0,0,1
10620,1847,1,29,1847.078,160,16.0,1,1
10621,1847,1,30,1847.0810000000001,-1,-1.0,0,1
10622,1847,1,31,1847.0839999999998,-1,-1.0,0,1
10623,1847,2,1,1847.086,-1,-1.0,0,1
10624,1847,2,2,1847.089,-1,-1.0,0,1
10625,1847,2,3,1847.092,-1,-1.0,0,1
10626,1847,2,4,1847.095,-1,-1.0,0,1
10627,1847,2,5,1847.0970000000002,-1,-1.0,0,1
10628,1847,2,6,1847.1,-1,-1.0,0,1
10629,1847,2,7,1847.1029999999998,-1,-1.0,0,1
10630,1847,2,8,1847.105,-1,-1.0,0,1
10631,1847,2,9,1847.108,-1,-1.0,0,1
10632,1847,2,10,1847.111,32,7.1,1,1
10633,1847,2,11,1847.114,43,8.3,1,1
10634,1847,2,12,1847.116,120,13.9,1,1
10635,1847,2,13,1847.119,-1,-1.0,0,1
10636,1847,2,14,1847.122,125,14.2,1,1
10637,1847,2,15,1847.125,-1,-1.0,0,1
10638,1847,2,16,1847.1270000000002,-1,-1.0,0,1
10639,1847,2,17,1847.13,-1,-1.0,0,1
10640,1847,2,18,1847.1329999999998,-1,-1.0,0,1
10641,1847,2,19,1847.136,162,16.1,1,1
10642,1847,2,20,1847.138,-1,-1.0,0,1
10643,1847,2,21,1847.141,-1,-1.0,0,1
10644,1847,2,22,1847.144,88,11.9,1,1
10645,1847,2,23,1847.1470000000002,62,9.9,1,1
10646,1847,2,24,1847.149,28,6.7,1,1
10647,1847,2,25,1847.152,27,6.5,1,1
10648,1847,2,26,1847.155,-1,-1.0,0,1
10649,1847,2,27,1847.158,-1,-1.0,0,1
10650,1847,2,28,1847.16,62,9.9,1,1
10651,1847,3,1,1847.1629999999998,62,9.9,1,1
10652,1847,3,2,1847.1660000000002,-1,-1.0,0,1
10653,1847,3,3,1847.168,-1,-1.0,0,1
10654,1847,3,4,1847.171,-1,-1.0,0,1
10655,1847,3,5,1847.174,-1,-1.0,0,1
10656,1847,3,6,1847.1770000000001,-1,-1.0,0,1
10657,1847,3,7,1847.1789999999999,-1,-1.0,0,1
10658,1847,3,8,1847.182,-1,-1.0,0,1
10659,1847,3,9,1847.185,185,17.2,1,1
10660,1847,3,10,1847.1879999999999,120,13.9,1,1
10661,1847,3,11,1847.19,145,15.3,1,1
10662,1847,3,12,1847.193,142,15.1,1,1
10663,1847,3,13,1847.1960000000001,-1,-1.0,0,1
10664,1847,3,14,1847.1989999999998,-1,-1.0,0,1
10665,1847,3,15,1847.201,217,18.6,1,1
10666,1847,3,16,1847.204,-1,-1.0,0,1
10667,1847,3,17,1847.207,227,19.1,1,1
10668,1847,3,18,1847.21,282,21.3,1,1
10669,1847,3,19,1847.2120000000002,290,21.6,1,1
10670,1847,3,20,1847.215,270,20.8,1,1
10671,1847,3,21,1847.2179999999998,127,14.3,1,1
10672,1847,3,22,1847.221,125,14.2,1,1
10673,1847,3,23,1847.223,98,12.6,1,1
10674,1847,3,24,1847.226,87,11.8,1,1
10675,1847,3,25,1847.229,82,11.4,1,1
10676,1847,3,26,1847.2320000000002,-1,-1.0,0,1
10677,1847,3,27,1847.234,-1,-1.0,0,1
10678,1847,3,28,1847.237,93,12.2,1,1
10679,1847,3,29,1847.24,70,10.6,1,1
10680,1847,3,30,1847.2420000000002,70,10.6,1,1
10681,1847,3,31,1847.245,25,6.3,1,1
10682,1847,4,1,1847.2479999999998,75,11.0,1,1
10683,1847,4,2,1847.251,-1,-1.0,0,1
10684,1847,4,3,1847.253,-1,-1.0,0,1
10685,1847,4,4,1847.256,-1,-1.0,0,1
10686,1847,4,5,1847.259,-1,-1.0,0,1
10687,1847,4,6,1847.2620000000002,127,14.3,1,1
10688,1847,4,7,1847.264,117,13.7,1,1
10689,1847,4,8,1847.267,107,13.1,1,1
10690,1847,4,9,1847.27,-1,-1.0,0,1
10691,1847,4,10,1847.273,93,12.2,1,1
10692,1847,4,11,1847.275,-1,-1.0,0,1
10693,1847,4,12,1847.2779999999998,158,15.9,1,1
10694,1847,4,13,1847.281,135,14.7,1,1
10695,1847,4,14,1847.2839999999999,128,14.4,1,1
10696,1847,4,15,1847.286,-1,-1.0,0,1
10697,1847,4,16,1847.289,-1,-1.0,0,1
10698,1847,4,17,1847.2920000000001,-1,-1.0,0,1
10699,1847,4,18,1847.295,75,11.0,1,1
10700,1847,4,19,1847.297,-1,-1.0,0,1
10701,1847,4,20,1847.3,50,9.0,1,1
10702,1847,4,21,1847.3029999999999,48,8.8,1,1
10703,1847,4,22,1847.305,23,6.1,1,1
10704,1847,4,23,1847.308,23,6.1,1,1
10705,1847,4,24,1847.3110000000001,70,10.6,1,1
10706,1847,4,25,1847.3139999999999,48,8.8,1,1
10707,1847,4,26,1847.316,57,9.5,1,1
10708,1847,4,27,1847.319,50,9.0,1,1
10709,1847,4,28,1847.3220000000001,52,9.1,1,1
10710,1847,4,29,1847.325,27,6.5,1,1
10711,1847,4,30,1847.3270000000002,28,6.7,1,1
10712,1847,5,1,1847.33,53,9.3,1,1
10713,1847,5,2,1847.3329999999999,103,12.9,1,1
10714,1847,5,3,1847.336,112,13.4,1,1
10715,1847,5,4,1847.338,85,11.7,1,1
10716,1847,5,5,1847.3410000000001,98,12.6,1,1
10717,1847,5,6,1847.344,95,12.3,1,1
10718,1847,5,7,1847.3470000000002,90,12.0,1,1
10719,1847,5,8,1847.349,58,9.7,1,1
10720,1847,5,9,1847.352,158,15.9,1,1
10721,1847,5,10,1847.355,210,18.4,1,1
10722,1847,5,11,1847.358,242,19.7,1,1
10723,1847,5,12,1847.36,-1,-1.0,0,1
10724,1847,5,13,1847.3629999999998,187,17.3,1,1
10725,1847,5,14,1847.366,140,15.0,1,1
10726,1847,5,15,1847.368,107,13.1,1,1
10727,1847,5,16,1847.371,143,15.2,1,1
10728,1847,5,17,1847.374,-1,-1.0,0,1
10729,1847,5,18,1847.3770000000002,118,13.8,1,1
10730,1847,5,19,1847.379,-1,-1.0,0,1
10731,1847,5,20,1847.382,-1,-1.0,0,1
10732,1847,5,21,1847.385,123,14.1,1,1
10733,1847,5,22,1847.388,135,14.7,1,1
10734,1847,5,23,1847.39,137,14.8,1,1
10735,1847,5,24,1847.3929999999998,125,14.2,1,1
10736,1847,5,25,1847.396,93,12.2,1,1
10737,1847,5,26,1847.399,137,14.8,1,1
10738,1847,5,27,1847.401,125,14.2,1,1
10739,1847,5,28,1847.404,95,12.3,1,1
10740,1847,5,29,1847.4070000000002,143,15.2,1,1
10741,1847,5,30,1847.41,-1,-1.0,0,1
10742,1847,5,31,1847.412,157,15.9,1,1
10743,1847,6,1,1847.415,107,13.1,1,1
10744,1847,6,2,1847.418,140,15.0,1,1
10745,1847,6,3,1847.421,-1,-1.0,0,1
10746,1847,6,4,1847.4229999999998,48,8.8,1,1
10747,1847,6,5,1847.4260000000002,110,13.3,1,1
10748,1847,6,6,1847.4289999999999,173,16.7,1,1
10749,1847,6,7,1847.432,153,15.7,1,1
10750,1847,6,8,1847.434,140,15.0,1,1
10751,1847,6,9,1847.4370000000001,195,17.7,1,1
10752,1847,6,10,1847.44,145,15.3,1,1
10753,1847,6,11,1847.442,132,14.5,1,1
10754,1847,6,12,1847.445,-1,-1.0,0,1
10755,1847,6,13,1847.4479999999999,132,14.5,1,1
10756,1847,6,14,1847.451,148,15.4,1,1
10757,1847,6,15,1847.453,133,14.6,1,1
10758,1847,6,16,1847.4560000000001,128,14.4,1,1
10759,1847,6,17,1847.4589999999998,148,15.4,1,1
10760,1847,6,18,1847.4620000000002,157,15.9,1,1
10761,1847,6,19,1847.464,167,16.4,1,1
10762,1847,6,20,1847.467,-1,-1.0,0,1
10763,1847,6,21,1847.47,183,17.2,1,1
10764,1847,6,22,1847.473,-1,-1.0,0,1
10765,1847,6,23,1847.475,190,17.5,1,1
10766,1847,6,24,1847.4779999999998,168,16.4,1,1
10767,1847,6,25,1847.481,137,14.8,1,1
10768,1847,6,26,1847.484,-1,-1.0,0,1
10769,1847,6,27,1847.486,158,15.9,1,1
10770,1847,6,28,1847.489,140,15.0,1,1
10771,1847,6,29,1847.4920000000002,97,12.5,1,1
10772,1847,6,30,1847.495,125,14.2,1,1
10773,1847,7,1,1847.497,77,11.1,1,1
10774,1847,7,2,1847.5,-1,-1.0,0,1
10775,1847,7,3,1847.503,23,6.1,1,1
10776,1847,7,4,1847.505,0,2.0,1,1
10777,1847,7,5,1847.5079999999998,85,11.7,1,1
10778,1847,7,6,1847.511,83,11.6,1,1
10779,1847,7,7,1847.514,67,10.3,1,1
10780,1847,7,8,1847.516,-1,-1.0,0,1
10781,1847,7,9,1847.519,25,6.3,1,1
10782,1847,7,10,1847.5220000000002,90,12.0,1,1
10783,1847,7,11,1847.525,93,12.2,1,1
10784,1847,7,12,1847.527,82,11.4,1,1
10785,1847,7,13,1847.53,98,12.6,1,1
10786,1847,7,14,1847.533,92,12.1,1,1
10787,1847,7,15,1847.536,85,11.7,1,1
10788,1847,7,16,1847.5379999999998,102,12.8,1,1
10789,1847,7,17,1847.5410000000002,127,14.3,1,1
10790,1847,7,18,1847.5439999999999,-1,-1.0,0,1
10791,1847,7,19,1847.547,115,13.6,1,1
10792,1847,7,20,1847.549,103,12.9,1,1
10793,1847,7,21,1847.5520000000001,158,15.9,1,1
10794,1847,7,22,1847.555,195,17.7,1,1
10795,1847,7,23,1847.558,-1,-1.0,0,1
10796,1847,7,24,1847.56,-1,-1.0,0,1
10797,1847,7,25,1847.5629999999999,170,16.5,1,1
10798,1847,7,26,1847.566,145,15.3,1,1
10799,1847,7,27,1847.568,-1,-1.0,0,1
10800,1847,7,28,1847.5710000000001,35,7.5,1,1
10801,1847,7,29,1847.5739999999998,25,6.3,1,1
10802,1847,7,30,1847.5770000000002,45,8.5,1,1
10803,1847,7,31,1847.579,57,9.5,1,1
10804,1847,8,1,1847.582,60,9.8,1,1
10805,1847,8,2,1847.585,103,12.9,1,1
10806,1847,8,3,1847.588,125,14.2,1,1
10807,1847,8,4,1847.59,90,12.0,1,1
10808,1847,8,5,1847.5929999999998,190,17.5,1,1
10809,1847,8,6,1847.596,217,18.6,1,1
10810,1847,8,7,1847.599,237,19.5,1,1
10811,1847,8,8,1847.601,218,18.7,1,1
10812,1847,8,9,1847.604,160,16.0,1,1
10813,1847,8,10,1847.6070000000002,170,16.5,1,1
10814,1847,8,11,1847.61,117,13.7,1,1
10815,1847,8,12,1847.612,175,16.8,1,1
10816,1847,8,13,1847.615,177,16.8,1,1
10817,1847,8,14,1847.618,277,21.1,1,1
10818,1847,8,15,1847.621,337,23.2,1,1
10819,1847,8,16,1847.6229999999998,423,26.1,1,1
10820,1847,8,17,1847.626,410,25.7,1,1
10821,1847,8,18,1847.629,395,25.2,1,1
10822,1847,8,19,1847.632,365,24.2,1,1
10823,1847,8,20,1847.634,210,18.4,1,1
10824,1847,8,21,1847.6370000000002,267,20.7,1,1
10825,1847,8,22,1847.64,268,20.8,1,1
10826,1847,8,23,1847.642,263,20.6,1,1
10827,1847,8,24,1847.645,248,20.0,1,1
10828,1847,8,25,1847.648,-1,-1.0,0,1
10829,1847,8,26,1847.651,-1,-1.0,0,1
10830,1847,8,27,1847.6529999999998,-1,-1.0,0,1
10831,1847,8,28,1847.656,302,22.0,1,1
10832,1847,8,29,1847.6589999999999,278,21.1,1,1
10833,1847,8,30,1847.662,243,19.8,1,1
10834,1847,8,31,1847.664,235,19.4,1,1
10835,1847,9,1,1847.6670000000001,328,23.0,1,1
10836,1847,9,2,1847.67,-1,-1.0,0,1
10837,1847,9,3,1847.6729999999998,-1,-1.0,0,1
10838,1847,9,4,1847.675,-1,-1.0,0,1
10839,1847,9,5,1847.6779999999999,257,20.3,1,1
10840,1847,9,6,1847.681,275,21.0,1,1
10841,1847,9,7,1847.684,-1,-1.0,0,1
10842,1847,9,8,1847.6860000000001,-1,-1.0,0,1
10843,1847,9,9,1847.6889999999999,-1,-1.0,0,1
10844,1847,9,10,1847.692,140,15.0,1,1
10845,1847,9,11,1847.695,228,19.1,1,1
10846,1847,9,12,1847.6970000000001,260,20.4,1,1
10847,1847,9,13,1847.7,-1,-1.0,0,1
10848,1847,9,14,1847.703,278,21.1,1,1
10849,1847,9,15,1847.705,167,16.4,1,1
10850,1847,9,16,1847.7079999999999,-1,-1.0,0,1
10851,1847,9,17,1847.711,-1,-1.0,0,1
10852,1847,9,18,1847.714,277,21.1,1,1
10853,1847,9,19,1847.7160000000001,325,22.8,1,1
10854,1847,9,20,1847.719,385,24.9,1,1
10855,1847,9,21,1847.7220000000002,318,22.6,1,1
10856,1847,9,22,1847.725,275,21.0,1,1
10857,1847,9,23,1847.727,-1,-1.0,0,1
10858,1847,9,24,1847.73,323,22.8,1,1
10859,1847,9,25,1847.733,-1,-1.0,0,1
10860,1847,9,26,1847.736,-1,-1.0,0,1
10861,1847,9,27,1847.7379999999998,187,17.3,1,1
10862,1847,9,28,1847.741,-1,-1.0,0,1
10863,1847,9,29,1847.744,-1,-1.0,0,1
10864,1847,9,30,1847.747,-1,-1.0,0,1
10865,1847,10,1,1847.749,235,19.4,1,1
10866,1847,10,2,1847.7520000000002,395,25.2,1,1
10867,1847,10,3,1847.755,235,19.4,1,1
10868,1847,10,4,1847.7579999999998,285,21.4,1,1
10869,1847,10,5,1847.76,-1,-1.0,0,1
10870,1847,10,6,1847.763,-1,-1.0,0,1
10871,1847,10,7,1847.766,-1,-1.0,0,1
10872,1847,10,8,1847.7679999999998,-1,-1.0,0,1
10873,1847,10,9,1847.771,328,23.0,1,1
10874,1847,10,10,1847.774,-1,-1.0,0,1
10875,1847,10,11,1847.777,-1,-1.0,0,1
10876,1847,10,12,1847.779,408,25.6,1,1
10877,1847,10,13,1847.7820000000002,362,24.1,1,1
10878,1847,10,14,1847.785,303,22.1,1,1
10879,1847,10,15,1847.7879999999998,278,21.1,1,1
10880,1847,10,16,1847.79,320,22.7,1,1
10881,1847,10,17,1847.793,387,24.9,1,1
10882,1847,10,18,1847.796,273,20.9,1,1
10883,1847,10,19,1847.799,-1,-1.0,0,1
10884,1847,10,20,1847.8010000000002,295,21.8,1,1
10885,1847,10,21,1847.8039999999999,218,18.7,1,1
10886,1847,10,22,1847.807,242,19.7,1,1
10887,1847,10,23,1847.81,253,20.2,1,1
10888,1847,10,24,1847.8120000000001,373,24.5,1,1
10889,1847,10,25,1847.815,-1,-1.0,0,1
10890,1847,10,26,1847.818,290,21.6,1,1
10891,1847,10,27,1847.8210000000001,232,19.3,1,1
10892,1847,10,28,1847.8229999999999,-1,-1.0,0,1
10893,1847,10,29,1847.826,-1,-1.0,0,1
10894,1847,10,30,1847.829,-1,-1.0,0,1
10895,1847,10,31,1847.832,-1,-1.0,0,1
